"productCode","name","price","description","imageURL","unit","Category code","Group code"
"","DASH DETERGJENT LIKUID REG (40) 2.2L",1050,"DASH DETERGJENT LIKUID REG (40) 2.2L","https://bli.ecomarket.al/wp-content/uploads/2020/04/SM29474.png","cope","",""
"","DASH DETERGJENT PLUHUR (97LARJE  6.305KG",2149,"DASH DETERGJENT PLUHUR (97LARJE  6.305KG","https://bli.ecomarket.al/wp-content/uploads/2020/03/dash.png","cope","",""
"","DASHDETERGJENT LIKUID COL (40) 2.2L",1050,"DASHDETERGJENT LIKUID COL (40) 2.2L","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm29475.png","cope","",""
"","DASHDETERGJENT LIKUID REG (19) 1.045L",459,"DASHDETERGJENT LIKUID REG (19) 1.045L","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm29421.png","cope","",""
"","DASH DETERGJENT LIKUID REG (31) 1.705L",949,"DASH DETERGJENT LIKUID REG (31) 1.705L","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm29425.png","cope","",""
"","DASH LIKUID COLOUR  1.705L",949,"DASH LIKUID COLOUR  1.705L","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm29426.jpg","cope","",""
"","DIXAN LIKUID CLASSIC 950ML 19 LARJE",489,"DIXAN LIKUID CLASSIC 950ML 19 LARJE","https://bli.ecomarket.al/wp-content/uploads/2020/04/DIXAN-LIKUID-CLASSIC-950ML-19-LARJE.png","cope","",""
"","DUEL DETERGJENT PLUHUR  FRESH FLOWERS 3KG",499,"DUEL DETERGJENT PLUHUR  FRESH FLOWERS 3KG","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm24413.png","cope","",""
"","DUEL DETERGJENT PLUHUR COMPACT JORGOVAN 3KG",499,"DUEL DETERGJENT PLUHUR COMPACT JORGOVAN 3KG","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm24411.png","cope","",""
"","DUEL DETERGJENT PLUHUR COMPACT MOUNTAIN FRESH 3KG",499,"DUEL DETERGJENT PLUHUR COMPACT MOUNTAIN FRESH 3KG","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm24410.png","cope","",""
"","DUEL ZBUTES  SOFT LOTUS 1.9 L",489,"DUEL ZBUTES  SOFT LOTUS 1.9 L","https://bli.ecomarket.al/wp-content/uploads/2020/03/sm00376.jpg","cope","",""
"","DUEL ZBUTES  SOFT LOTUS 1.9 L",389,"DUEL ZBUTES  SOFT LOTUS 1.9 L","https://bli.ecomarket.al/wp-content/uploads/2020/03/sm00376.jpg","cope","",""
"","DUEL ZBUTES RROBASH LAVANDER 1.9L",459,"DUEL ZBUTES RROBASH LAVANDER 1.9L","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm00377.png","cope","",""
"","DUEL ZBUTES RROBASH PURE CASHMERE 1.9L",389,"DUEL ZBUTES RROBASH PURE CASHMERE 1.9L","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm00375.png","cope","",""
"","FAIRY DETERGJENT ENESH LEMON 450ML",119,"FAIRY DETERGJENT ENESH LEMON 450ML","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm02244.jpg","cope","",""
"","FAIRY DETERGJENT ENESH MOLLE 450ML",129,"FAIRY DETERGJENT ENESH MOLLE 450ML","https://bli.ecomarket.al/wp-content/uploads/2020/03/sm02245.jpg","cope","",""
"","FAIRY KAPSULA LAVASTOVILJE",549,"FAIRY KAPSULA LAVASTOVILJE","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm28060.jpg","cope","",""
"","FAIRY LEMON 800ML",159,"FAIRY LEMON 800ML","https://bli.ecomarket.al/wp-content/uploads/2020/03/fairy3.png","cope","",""
"","FINISH CALGONIT KRIP 1.2KG",279,"FINISH CALGONIT KRIP 1.2KG","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM11231.jpg","cope","",""
"","FINISH CALGONIT POWERBALL 20PCS 15GR",789,"FINISH CALGONIT POWERBALL 20PCS 15GR","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM11229.jpg","cope","",""
"","HTM KAPESE NGJYRASH COLOR",450,"HTM KAPESE NGJYRASH COLOR","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm28395.jpg","cope","",""
"","KLINEX BLEACH ADVANCE 2L",430,"KLINEX BLEACH ADVANCE 2L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM29817.jpg","cope","",""
"","KLINEX BLEACH LAVENDER 2L",260,"KLINEX BLEACH LAVENDER 2L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM29820.jpg","cope","",""
"","KLINEX BLEACH LEMON 2L",260,"KLINEX BLEACH LEMON 2L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM29819.jpg","cope","",""
"","LENOR AMETHYS&FLOWER 1.5L",419,"LENOR AMETHYS&FLOWER 1.5L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM28057.jpg","cope","",""
"","LENOR FLORAL ROMANCE 1L",269,"LENOR FLORAL ROMANCE 1L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM21796.jpg","cope","",""
"","LENOR FRESH MEADOW 1.9L",419,"LENOR FRESH MEADOW 1.9L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM21803.jpg","cope","",""
"","LENOR FRESH MEADOW 1L",269,"LENOR FRESH MEADOW 1L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM21797.jpg","cope","",""
"","LENOR GOLD ORCHID 1.5L (1+1 FALAS)",775,"LENOR GOLD ORCHID 1.5L (1+1 FALAS)","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM27229.png","cope","",""
"","LENOR MOONLIGHT HARM 1.9L",419,"LENOR MOONLIGHT HARM 1.9L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM21804.jpg","cope","",""
"","LENOR FLORAL ROMANCE 1.9L",419,"LENOR FLORAL ROMANCE 1.9L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM21801.jpg","cope","",""
"","KLINEX BLEACH CLASSIC 2L",260,"KLINEX BLEACH CLASSIC 2L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM29818.jpg","cope","",""
"","LENOR MOONLIGHT HARM 1L",269,"LENOR MOONLIGHT HARM 1L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM21798.jpg","cope","",""
"","LENOR DEEP SEA MINERALS 1.44L",419,"LENOR DEEP SEA MINERALS 1.44L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM26758.jpg","cope","",""
"","LENOR OCEAN ESCAPE 1.5L",419,"LENOR OCEAN ESCAPE 1.5L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM21809.jpg","cope","",""
"","LENOR PURE CARE 1.9L",419,"LENOR PURE CARE 1.9L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM21805.jpg","cope","",""
"","LENOR DIAMOND&LOTUS 1.5L",419,"LENOR DIAMOND&LOTUS 1.5L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM21808.jpg","cope","",""
"","LENOR EMERALD&IVORY 1.5L",419,"LENOR EMERALD&IVORY 1.5L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM21812.jpg","cope","",""
"","LENOR SHEA BUTTER (48) 1.44L",419,"LENOR SHEA BUTTER (48) 1.44L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM26940.jpg","cope","",""
"","LENOR SILK TREE BLOSSOM 1.44L",419,"LENOR SILK TREE BLOSSOM 1.44L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM26757.jpg","cope","",""
"","LENOR SOFT EMBRACE 1L",269,"LENOR SOFT EMBRACE 1L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM21799.jpg","cope","",""
"","LENOR SPARKL BLOSSOM (50) 1.5L",419,"LENOR SPARKL BLOSSOM (50) 1.5L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM28058.jpg","cope","",""
"","LENOR DETERGJENT GOLD ORCHID COLOR 2KG",599,"LENOR DETERGJENT GOLD ORCHID COLOR 2KG","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM29355.jpg","cope","",""
"","LENOR DETERGJENT SPRING AWAKE 2KG",599,"LENOR DETERGJENT SPRING AWAKE 2KG","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM29354.png","cope","",""
"","LENOR SPRING AWAKE 1.9L (1+1 FALAS )",775,"LENOR SPRING AWAKE 1.9L (1+1 FALAS )","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM29610.jpg","cope","",""
"","LENOR SPRING AWAKE 1L",269,"LENOR SPRING AWAKE 1L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM21795.jpg","cope","",""
"","LENOR VERBENA 1.44L",419,"LENOR VERBENA 1.44L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM28056.jpg","cope","",""
"","LENOR ZBUTES GOLD ORCHID 1.5L (50 LARJE",419,"LENOR ZBUTES GOLD ORCHID 1.5L (50 LARJE","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm21807.jpg","cope","",""
"","PERWOLL 1.8 L GOLD CARE&REPAIR",619,"PERWOLL 1.8 L GOLD CARE&REPAIR","https://bli.ecomarket.al/wp-content/uploads/2021/04/SM25878.png","cope","",""
"","OMINO BIANCO DETERGJENT LIKUID ALOE VERA 3L",640,"OMINO BIANCO DETERGJENT LIKUID ALOE VERA 3L","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm01113.png","cope","",""
"","OMINO BIANCO DETERGJENT MUSCHIO 3L",640,"OMINO BIANCO DETERGJENT MUSCHIO 3L","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm01114.jpg","cope","",""
"","ORO ANTIKALKARE 15*16GR",299,"ORO ANTIKALKARE 15*16GR","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm06920.jpg","cope","",""
"","PERLANA DETERGJENT PER RROBA ME NGJYRA 1.5L",449,"PERLANA DETERGJENT PER RROBA ME NGJYRA 1.5L","https://bli.ecomarket.al/wp-content/uploads/2020/05/8015100566495.png","cope","",""
"","PERLANA DETERGJENT PER RROBA TE ZEZA 1.5L",449,"PERLANA DETERGJENT PER RROBA TE ZEZA 1.5L","https://bli.ecomarket.al/wp-content/uploads/2020/05/8015100566501.jpg","cope","",""
"","PERWOLL 1.8 L BALSAM MAGIC",619,"PERWOLL 1.8 L BALSAM MAGIC","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM19096.jpg","cope","",""
"","LENOR SUMMER BREEZE 1.9L",419,"LENOR SUMMER BREEZE 1.9L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM21802.jpg","cope","",""
"","PERWOLL 2.7 L COLOR MAGIC",649,"PERWOLL 2.7 L COLOR MAGIC","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM19100.jpg","cope","",""
"","PERWOLL 2.7 L GOLD CARE&REPAIR",649,"PERWOLL 2.7 L GOLD CARE&REPAIR","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM25879.jpg","cope","",""
"","PERWOLL 900 ML BALSAM MAGIC",340,"PERWOLL 900 ML BALSAM MAGIC","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM25877.jpg","cope","",""
"","PERWOLL 900 ML BLACK & FIBER",340,"PERWOLL 900 ML BLACK & FIBER","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM19093.jpg","cope","",""
"","PERWOLL 900 ML CARE & REFRESH",340,"PERWOLL 900 ML CARE & REFRESH","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM24869.jpg","cope","",""
"","PERWOLL 900 ML GOLD CARE&REPAIR",340,"PERWOLL 900 ML GOLD CARE&REPAIR","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM19095.jpg","cope","",""
"","PERWOLL COLOR & FIBER 1.8 L",619,"PERWOLL COLOR & FIBER 1.8 L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM19094.jpg","cope","",""
"","PERWOLL DETERGJENT SPECIAL BLACK & FIBER 2.7 L",649,"PERWOLL DETERGJENT SPECIAL BLACK & FIBER 2.7 L","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm19099.jpg","cope","",""
"","SKIP DETERGJENT LIKUID ACITVE CLEAN GR (42 LARJE)2.1L",1229,"SKIP DETERGJENT LIKUID ACITVE CLEAN GR (42 LARJE)2.1L","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm26740.png","cope","",""
"","OMINO BIANCO DETERGENT LIKUID COLOR + 2L",640,"OMINO BIANCO DETERGENT LIKUID COLOR + 2L","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm27597.png","cope","",""
"","SKIP DETERGJENT LIKUID ACTIVE CLEAN GR 1.5L (30 LARJE)",899,"SKIP DETERGJENT LIKUID ACTIVE CLEAN GR 1.5L (30 LARJE)","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm26738.png","cope","",""
"","SKIP DETERGJENT LIKUID SPRING FRESH  GR 1.5L (30 LARJE)",899,"SKIP DETERGJENT LIKUID SPRING FRESH  GR 1.5L (30 LARJE)","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm26739.png","cope","",""
"","SKIP DETERGJENT LIKUID SPRINGFRESH 2.925KG",1100,"SKIP DETERGJENT LIKUID SPRINGFRESH 2.925KG","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm19489.png","cope","",""
"","SKIP REGULAR 2.925KG",1100,"SKIP REGULAR 2.925KG","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm19486.jpg","cope","",""
"","VANISH LENG 1L",655,"VANISH LENG 1L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM01493.jpg","cope","",""
"","VANISH PLUHUR COLOR 1KG",745,"VANISH PLUHUR COLOR 1KG","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM11190.jpg","cope","",""
"","VIOLETA DETERGJENT ROBASH PROTECT & REPAIR 2.7L",699,"VIOLETA DETERGJENT ROBASH PROTECT & REPAIR 2.7L","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm26817.jpg","cope","",""
"","VANISH PLUHUR I BARDHE 500GR",489,"VANISH PLUHUR I BARDHE 500GR","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM01495.jpg","cope","",""
"","VANISH PLUHUR WHITE 1KG",765,"VANISH PLUHUR WHITE 1KG","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM11191.jpg","cope","",""
"","VIOLETA DETERGJENT ROBASH BLACK 2.7L",699,"VIOLETA DETERGJENT ROBASH BLACK 2.7L","https://bli.ecomarket.al/wp-content/uploads/2020/04/VIOLETA-BLAK-2.9.jpg","cope","",""
"","VIOLETA DETERGJENT ROBASH COLOR 2.7L",699,"VIOLETA DETERGJENT ROBASH COLOR 2.7L","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm26815.jpg","cope","",""
"","VIOLETA DETERGJENT ROBASH ME NGJYRA 2.92 L",799,"VIOLETA DETERGJENT ROBASH ME NGJYRA 2.92 L","https://bli.ecomarket.al/wp-content/uploads/2020/03/violeta-1.png","cope","",""
"","VIOLETA DETERGJENT ROBASH PROTECT & REPAIR 0.9L",299,"VIOLETA DETERGJENT ROBASH PROTECT & REPAIR 0.9L","https://bli.ecomarket.al/wp-content/uploads/2020/04/Violeta-protect-and-repair-0.9.jpg","cope","",""
"","VANISH GOLD I BARDHE 470GR",555,"VANISH GOLD I BARDHE 470GR","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM19631.jpg","cope","",""
"","VIOLETA DETERGJENT RROBASH BLACK 0.9L",299,"VIOLETA DETERGJENT RROBASH BLACK 0.9L","https://bli.ecomarket.al/wp-content/uploads/2020/04/violeta-black-0.9.jpg","cope","",""
"","VIOLETA DETERGJENT RROBASH COLOR 0.9L",299,"VIOLETA DETERGJENT RROBASH COLOR 0.9L","https://bli.ecomarket.al/wp-content/uploads/2020/04/Violeta-Color-0.9.jpg","cope","",""
"","VIOLETA DETERGJENT RROBASH ME NGJYRE  1.46L",450,"VIOLETA DETERGJENT RROBASH ME NGJYRE  1.46L","https://bli.ecomarket.al/wp-content/uploads/2020/04/violeta-detergjent-power-gel-1.jpg","cope","",""
"","VIOLETA DETERGJENT RROBASH TE BARDHA 1.46L",450,"VIOLETA DETERGJENT RROBASH TE BARDHA 1.46L","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm29468.jpg","cope","",""
"","VIOLETA DETERGJENT RROBASH TE BARDHA 2.92 L",799,"VIOLETA DETERGJENT RROBASH TE BARDHA 2.92 L","https://bli.ecomarket.al/wp-content/uploads/2020/04/vesh-violeta.png","cope","",""
"","VIOLETA ZBUTES RROBASH LAGOON 1.9L",399,"VIOLETA ZBUTES RROBASH LAGOON 1.9L","https://bli.ecomarket.al/wp-content/uploads/2021/04/sm26805.jpg","cope","",""
"","VIOLETA ZBUTES RROBASH LAGOON 1000 ML",249,"VIOLETA ZBUTES RROBASH LAGOON 1000 ML","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm26800.jpg","cope","",""
"","VIOLETA ZBUTES RROBASH ORIGINAL 1.9L",399,"VIOLETA ZBUTES RROBASH ORIGINAL 1.9L","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm26804.jpg","cope","",""
"","VIOLETA ZBUTES RROBASH ORIGINAL 1000ML",249,"VIOLETA ZBUTES RROBASH ORIGINAL 1000ML","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm26799.jpg","cope","",""
"","VIOLETA ZBUTES RROBASH PARADISE 1.9L",399,"VIOLETA ZBUTES RROBASH PARADISE 1.9L","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm26808.jpg","cope","",""
"","VIOLETA ZBUTES RROBASH PARADISE 1000ML",249,"VIOLETA ZBUTES RROBASH PARADISE 1000ML","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm26803.jpg","cope","",""
"","VIOLETA ZBUTES RROBASH SENSITIVE 1.9L",399,"VIOLETA ZBUTES RROBASH SENSITIVE 1.9L","https://bli.ecomarket.al/wp-content/uploads/2021/04/sm26807.jpg","cope","",""
"","VIOLETA ZBUTES RROBASH SENSITIVE 1000ML",249,"VIOLETA ZBUTES RROBASH SENSITIVE 1000ML","https://bli.ecomarket.al/wp-content/uploads/2020/04/violeta-sensetive-1l.jpg","cope","",""
"","VANISH PLUHUR COLOR 500GR",489,"VANISH PLUHUR COLOR 500GR","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM11192.jpg","cope","",""
"","VIOLETA ZBUTES RROBASH SUNSHINE 1000ML",249,"VIOLETA ZBUTES RROBASH SUNSHINE 1000ML","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm26801.jpg","cope","",""
"","VIOLETA ZBUTES RROBASH SUNSHINE 1.9L",399,"VIOLETA ZBUTES RROBASH SUNSHINE 1.9L","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm26806.jpg","cope","",""
"","FOXY LETER KUZHINE ASSO ULTRA BIG 2ROT",249,"FOXY LETER KUZHINE ASSO ULTRA BIG 2ROT","https://bli.ecomarket.al/wp-content/uploads/2021/02/sm27693.png","cope","",""
"","PERFEX LETER KUZHINE BONI 2/1 YELLOW PACKING 2SHTRESA",105,"PERFEX LETER KUZHINE BONI 2/1 YELLOW PACKING 2SHTRESA","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM00992.jpg","cope","",""
"","PERFEX LETER TUALETI 8+2/1 M",219,"PERFEX LETER TUALETI 8+2/1 M","https://bli.ecomarket.al/wp-content/uploads/2021/02/sm03817.jpg","cope","",""
"","PERFEX LETER TUALETI DELUXE KAMOMIL 8+2/1",389,"PERFEX LETER TUALETI DELUXE KAMOMIL 8+2/1","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM03819.jpg","cope","",""
"","PERFEX LETER TUALETI DELUXE PJESHKE 8+2/1",389,"PERFEX LETER TUALETI DELUXE PJESHKE 8+2/1","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM03818.jpg","cope","",""
"","PERFEX LETER TUALETI PJESHKE 8+2/1",299,"PERFEX LETER TUALETI PJESHKE 8+2/1","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM03815.jpg","cope","",""
"","PERFEX LETER TUALETI KAMOMIL 8+2/1",299,"PERFEX LETER TUALETI KAMOMIL 8+2/1","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM03816.jpg","cope","",""
"","PETAL BOBIN KUZHINE 400PRERJE",349,"PETAL BOBIN KUZHINE 400PRERJE","https://bli.ecomarket.al/wp-content/uploads/2021/02/sm26321.jpg","cope","",""
"","PETAL BOBINE KUZHINE 800GR",269,"PETAL BOBINE KUZHINE 800GR","https://bli.ecomarket.al/wp-content/uploads/2021/02/sm21888.jpg","cope","",""
"","PETAL DELUX LETER TUALETI SWEET TALK 10*8",340,"PETAL DELUX LETER TUALETI SWEET TALK 10*8","https://bli.ecomarket.al/wp-content/uploads/2021/02/sm23151.jpg","cope","",""
"","PETAL LETER KUZHINE 3ROLLS",279,"PETAL LETER KUZHINE 3ROLLS","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM26755.jpg","cope","",""
"","PETAL LETER KUZHINE BOBINE 1000 GR",319,"PETAL LETER KUZHINE BOBINE 1000 GR","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM24394.jpg","cope","",""
"","PETAL LETER TUALETI 8*10",259,"PETAL LETER TUALETI 8*10","https://bli.ecomarket.al/wp-content/uploads/2021/02/petal.png","cope","",""
"","PETAL LETER TUALETI FRENCH LAVANDER 10*12",289,"PETAL LETER TUALETI FRENCH LAVANDER 10*12","https://bli.ecomarket.al/wp-content/uploads/2021/02/sm23153.jpg","cope","",""
"","PETAL LETER TUALETI PREMIUM 4VELI",475,"PETAL LETER TUALETI PREMIUM 4VELI","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM26756.jpg","cope","",""
"","PETAL LETER TUALETI VANILA & ORCHID 10*12",289,"PETAL LETER TUALETI VANILA & ORCHID 10*12","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM23152.jpg","cope","",""
"","PETAL RULO KUZHINE 310 GR",139,"PETAL RULO KUZHINE 310 GR","https://bli.ecomarket.al/wp-content/uploads/2021/04/SM16607.png","cope","",""
"","PETAL RULO KUZHINE 400 GR",175,"PETAL RULO KUZHINE 400 GR","https://bli.ecomarket.al/wp-content/uploads/2021/04/SM16608.png","cope","",""
"","REGINA DI CUORI LETER KUZHINE 3R",280,"REGINA DI CUORI LETER KUZHINE 3R","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm06955.jpg","cope","",""
"","REGINA LETER HIGJENIKE KAMOMIL 10 RULONA",470,"REGINA LETER HIGJENIKE KAMOMIL 10 RULONA","https://bli.ecomarket.al/wp-content/uploads/2020/04/REGINA-HIGJENILE.jpg","cope","",""
"","REGINA LETER KUZHINE XXL",365,"REGINA LETER KUZHINE XXL","https://bli.ecomarket.al/wp-content/uploads/2021/02/sm28262.jpg","cope","",""
"","VIOLETA BOBINE LETER KUZHINE JUMBO",260,"VIOLETA BOBINE LETER KUZHINE JUMBO","https://bli.ecomarket.al/wp-content/uploads/2021/04/sm28809.png","cope","",""
"","VIOLETA BOBINE LETER KUZHINE MEGA ROLL",339,"VIOLETA BOBINE LETER KUZHINE MEGA ROLL","https://bli.ecomarket.al/wp-content/uploads/2021/04/SM28808.png","cope","",""
"","VIOLETA FACOLETA  10/1 CHAMOMILE",89,"VIOLETA FACOLETA  10/1 CHAMOMILE","https://bli.ecomarket.al/wp-content/uploads/2020/03/sm26819-1.png","cope","",""
"","VIOLETA FACOLETA 10/1",109,"VIOLETA FACOLETA 10/1","https://bli.ecomarket.al/wp-content/uploads/2020/03/sm26818-1.png","cope","",""
"","VIOLETA FACOLETA 10/1 MENTOL",109,"VIOLETA FACOLETA 10/1 MENTOL","https://bli.ecomarket.al/wp-content/uploads/2020/03/sm26821-1.png","cope","",""
"","VIOLETA LETER KUZHINE RUCNIO 3+1GRATIS  FA 3Sl",269,"VIOLETA LETER KUZHINE RUCNIO 3+1GRATIS  FA 3Sl","https://bli.ecomarket.al/wp-content/uploads/2020/04/SM26889.png","cope","",""
"","VIOLETA LETER TUALET  3 PLY 10/1 (8+2 ) STRONG&SOFT",199,"VIOLETA LETER TUALET  3 PLY 10/1 (8+2 ) STRONG&SOFT","https://bli.ecomarket.al/wp-content/uploads/2020/03/sm26762.png","cope","",""
"","VIOLETA FACOLETA 10&1 MINI KIDS 4PLY",119,"VIOLETA FACOLETA 10&1 MINI KIDS 4PLY","https://bli.ecomarket.al/wp-content/uploads/2020/04/violeta-mini-kids.jpg","cope","",""
"","VIOLETA LETER KUZHINE JUMBO XXL 2/1 3 PLY",229,"VIOLETA LETER KUZHINE JUMBO XXL 2/1 3 PLY","https://bli.ecomarket.al/wp-content/uploads/2020/03/teta2xxl.png","cope","",""
"","VIOLETA LETER KUZHINE PIC NIC 2&1 3 PLY",199,"VIOLETA LETER KUZHINE PIC NIC 2&1 3 PLY","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm26770.jpg","cope","",""
"","VIOLETA LETER TUALET 3 PLY 10&1 8+2 STRONG&SOFT",199,"VIOLETA LETER TUALET 3 PLY 10&1 8+2 STRONG&SOFT","https://bli.ecomarket.al/wp-content/uploads/2020/03/violetaroll.png","cope","",""
"","VIOLETA LETER TUALETI 3 PLY 10&1 PREMIUM",399,"VIOLETA LETER TUALETI 3 PLY 10&1 PREMIUM","https://bli.ecomarket.al/wp-content/uploads/2020/03/violettapremium.png","cope","",""
"","ZEWA LETER TUALETI KAMOMIL 10 ROTOLI",479,"ZEWA LETER TUALETI KAMOMIL 10 ROTOLI","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM09407.jpg","cope","",""
"","ZEWA LETER TUALETI PJESHKE 10 ROTOLI",479,"ZEWA LETER TUALETI PJESHKE 10 ROTOLI","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM09408.jpg","cope","",""
"","ACIDO MURIATICO PASTRUES WC 1L",119,"ACIDO MURIATICO PASTRUES WC 1L","https://bli.ecomarket.al/wp-content/uploads/2020/04/ACIDI.jpg","cope","",""
"","AJAX GLASS PASTRUES XHAMASH BLU 0.75L",175,"AJAX GLASS PASTRUES XHAMASH BLU 0.75L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM03204.jpg","cope","",""
"","AJAX GLASS PASTRUES XHAMASH ROZE 0.75L",175,"AJAX GLASS PASTRUES XHAMASH ROZE 0.75L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM03205.jpg","cope","",""
"","AJAX GLASS PASTRUES XHAMASH SHINY 0.75L",175,"AJAX GLASS PASTRUES XHAMASH SHINY 0.75L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM03203.jpg","cope","",""
"","AJAX PASTRUES PLLAKASH GREEN 1L",219,"AJAX PASTRUES PLLAKASH GREEN 1L","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm03193-1.jpg","cope","",""
"","AJAX PASTRUES PLLAKASH RED 1L",219,"AJAX PASTRUES PLLAKASH RED 1L","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm03194-1.jpg","cope","",""
"","AJAX GLASS PASTRUES XHAMASH JESHILE 750ML",175,"AJAX GLASS PASTRUES XHAMASH JESHILE 750ML","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM03191.jpg","cope","",""
"","AJAX PASTRUES XHAMASH CRYSTAL 0.75L",175,"AJAX PASTRUES XHAMASH CRYSTAL 0.75L","https://bli.ecomarket.al/wp-content/uploads/2020/04/sm03202.jpg","cope","",""
"","AJAX PASTRUES XHAMASH CRYSTAL RIMBUSHES 0.75L",219,"AJAX PASTRUES XHAMASH CRYSTAL RIMBUSHES 0.75L","https://bli.ecomarket.al/wp-content/uploads/2021/02/SM03206.jpg","cope","",""
